site,sn,group,tid,unit,low,high,month,day,hour,minute,second,microsec,result,value,fail_msg
5,FN69193066LKTY25N,i2c qt,DIAGS_i2c 0,,,,05,12,05,39,00,457373,Pass,--PASS--,
5,FN69193066LKTY25N,i2c qt,PARSE i2c1_addr_0,,0x34,0x34,05,12,05,39,00,460751,Pass,0x34,
5,FN69193066LKTY25N,i2c qt,DIAGS_audio 0,,,,05,12,05,39,00,509637,Pass,--PASS--,
5,FN69193066LKTY25N,i2c qt,DIAGS_i2c 1,,,,05,12,05,39,00,615571,Pass,--PASS--,
5,FN69193066LKTY25N,i2c qt,PARSE i2c3_addr_0,,0x10,0x10,05,12,05,39,00,625482,Pass,0x10,
5,FN69193066LKTY25N,i2c qt,PARSE i2c3_addr_1,,0x62,0x62,05,12,05,39,00,631508,Pass,0x62,
5,FN69193066LKTY25N,i2c qt,DIAGS_audio 1,,,,05,12,05,39,00,637038,Pass,--PASS--,
5,FN69193066LKTY25N,i2c qt,DIAGS_i2c 2,,,,05,12,05,39,00,770599,Pass,--PASS--,
5,FN69193066LKTY25N,i2c qt,PARSE i2c5_addr_1,,0x78,0x78,05,12,05,39,00,773813,Pass,0x78,
5,FN69193066LKTY25N,i2c qt,PARSE i2c5_addr_2,,0x90,0x90,05,12,05,39,00,775838,Pass,0x90,
5,FN69193066LKTY25N,i2c qt,DIAGS_c26 0,,,,05,12,05,39,00,785687,Pass,--PASS--,
5,FN69193066LKTY25N,i2c qt,DIAGS_i2c 3,,,,05,12,05,39,00,848397,Pass,--PASS--,
5,FN69193066LKTY25N,i2c qt,PARSE i2c8_addr_0,,0x72,0x72,05,12,05,39,00,868039,Pass,0x72,
5,FN69193066LKTY25N,i2c qt,DIAGS_c26 1,,,,05,12,05,39,00,880963,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,DIAGS_sensor 0,,,,05,12,05,39,01,146093,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,DIAGS_sensorreg 0,,,,05,12,05,39,01,162918,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,PARSE inertial_type,,,,05,12,05,39,01,166749,Pass,0x10,
5,FN69193066LKTY25N,imu qt,DIAGS_sensor 1,,,,05,12,05,39,01,404327,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,PARSE GYRO_Drive_Freq_pos,kHz,,,05,12,05,39,01,410111,Pass,25.1,
5,FN69193066LKTY25N,imu qt,PARSE GYRO_Drive_Freq_vel,kHz,,,05,12,05,39,01,415591,Pass,25.1,
5,FN69193066LKTY25N,imu qt,DIAGS_sensorreg 1,,,,05,12,05,39,01,501974,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,DIAGS_sensor 2,,,,05,12,05,39,01,535051,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,DIAGS_sensor 3,,,,05,12,05,39,01,567416,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,DIAGS_sensor 4,,,,05,12,05,39,01,626049,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,DIAGS_sensor 5,,,,05,12,05,39,01,644885,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,DIAGS_sensor 6,,,,05,12,05,39,03,59072,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_normal_x,g,,,05,12,05,39,03,76665,Pass,15,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_normal_y,g,,,05,12,05,39,03,94815,Pass,3,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_normal_z,g,,,05,12,05,39,03,121627,Pass,-1007,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_pos_x,g,,,05,12,05,39,03,131357,Pass,6643,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_pos_y,g,,,05,12,05,39,03,140869,Pass,5587,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_pos_z,g,,,05,12,05,39,03,150894,Pass,5557,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_neg_x,g,,,05,12,05,39,03,160665,Pass,6200,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_neg_y,g,,,05,12,05,39,03,170369,Pass,5626,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_neg_z,g,,,05,12,05,39,03,178518,Pass,6936,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_symerr_x,g,,,05,12,05,39,03,187078,Pass,442,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_symerr_y,g,,,05,12,05,39,03,197178,Pass,38,
5,FN69193066LKTY25N,imu qt,PARSE accel_self_test_symerr_z,g,,,05,12,05,39,03,206319,Pass,1379,
5,FN69193066LKTY25N,imu qt,DIAGS_sensor 7,,,,05,12,05,39,03,231814,Pass,--PASS--,
5,FN69193066LKTY25N,imu qt,DIAGS_sensor 8,,,,05,12,05,39,03,323512,Pass,--PASS--,
5,FN69193066LKTY25N,memory,DIAGS_event 0,,,,05,12,05,39,03,350932,Pass,--PASS--,
5,FN69193066LKTY25N,memory,SYSTEM_CURRENT start,,,,05,12,05,39,03,619764,Pass,2019-05-12 05:39:03:348,
5,FN69193066LKTY25N,memory,DIAGS_testmemory,,,,05,12,05,39,04,487739,Pass,--PASS--,
5,FN69193066LKTY25N,memory,SYSTEM_CURRENT end,,,,05,12,05,39,04,713378,Pass,2019-05-12 05:39:04:437,
5,FN69193066LKTY25N,memory,DIAGS_event 1,,,,05,12,05,39,04,763951,Pass,--PASS--,
5,FN69193066LKTY25N,memory,SYSTEM_CURRENT minimum,mA,,,05,12,05,39,04,849058,Pass,25.5253,
5,FN69193066LKTY25N,memory,SYSTEM_CURRENT maximum,mA,,,05,12,05,39,04,883555,Pass,55.2748,
5,FN69193066LKTY25N,memory,SYSTEM_CURRENT average|X1454,mA,30,47,05,12,05,39,04,908125,Pass,38.0639,
5,FN69193066LKTY25N,memory,SYSTEM_CURRENT rms,mA,,,05,12,05,39,04,930386,Pass,39.1552,
5,FN69193066LKTY25N,soc thermal,DIAGS_temperature,,,,05,12,05,39,04,951213,Pass,--PASS--,
5,FN69193066LKTY25N,soc thermal,PARSE thermal0_instant,C,-10,60,05,12,05,39,04,983013,Pass,26.07,
5,FN69193066LKTY25N,soc thermal,PARSE thermal0_max,C,,,05,12,05,39,05,6876,Pass,26.85,
5,FN69193066LKTY25N,soc thermal,PARSE thermal0_min,C,,,05,12,05,39,05,24929,Pass,25.2,
5,FN69193066LKTY25N,soc thermal,PARSE thermal0_avg,C,-10,60,05,12,05,39,05,45924,Pass,25.98,
5,FN69193066LKTY25N,soc thermal,PARSE thermal1_instant,C,-10,60,05,12,05,39,05,81251,Pass,25.89,
5,FN69193066LKTY25N,soc thermal,PARSE thermal1_max,C,,,05,12,05,39,05,108030,Pass,26.37,
5,FN69193066LKTY25N,soc thermal,PARSE thermal1_min,C,,,05,12,05,39,05,128909,Pass,24.9,
5,FN69193066LKTY25N,soc thermal,PARSE thermal1_avg,C,-10,60,05,12,05,39,05,149681,Pass,25.57,
5,FN69193066LKTY25N,soc perf setup,DIAGS_wfi,,,,05,12,05,39,05,165176,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 0,DIAGS_soc 0,,,,05,12,05,39,05,184213,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 0,DIAGS_soc 1,,,,05,12,05,39,05,203458,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 0,DIAGS_soc 2,,,,05,12,05,39,05,239631,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 0,DIAGS_soc 3,,,,05,12,05,39,05,262935,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 0,PARSE cpu_state_perf0,,,,05,12,05,39,05,284840,Pass,0,
5,FN69193066LKTY25N,soc perf 0,PARSE cpu_core_perf0,,,,05,12,05,39,05,308225,Pass,eCore,
5,FN69193066LKTY25N,soc perf 0,PARSE cpu_freq_perf0,MHz,,,05,12,05,39,05,327537,Pass,480,
5,FN69193066LKTY25N,soc perf 0,PARSE soc_state_perf0,,,,05,12,05,39,05,353626,Pass,0,
5,FN69193066LKTY25N,soc perf 0,PARSE ddr_freq_perf0,MHz,,,05,12,05,39,05,395706,Pass,300,
5,FN69193066LKTY25N,soc perf 0,PARSE dcs_state_perf0,,,,05,12,05,39,05,417100,Pass,0,
5,FN69193066LKTY25N,soc perf 0,PARSE dvmr_margin_perf0,mV,,,05,12,05,39,05,448929,Pass,0,
5,FN69193066LKTY25N,soc perf 0,PARSE buck4_volt_target_perf0,mV,-5,848,05,12,05,39,05,490153,Pass,631,
5,FN69193066LKTY25N,soc perf 0,PARSE buck5_volt_target_perf0,mV,-5,1023,05,12,05,39,05,515486,Pass,578,
5,FN69193066LKTY25N,soc perf 0,PARSE buck6_volt_target_perf0,mV,-5,955,05,12,05,39,05,530386,Pass,766,
5,FN69193066LKTY25N,soc perf 0,PARSE buck7_volt_target_perf0,mV,-5,758,05,12,05,39,05,543229,Pass,613,
5,FN69193066LKTY25N,soc perf 0,CALC buck7_volt_target_perf0,mV,,,05,12,05,39,05,555313,Pass,613,
5,FN69193066LKTY25N,soc perf 0,DMM PPVAR_SLEEP1_BUCK4,mV,,,05,12,05,39,05,569220,Pass,625.748542,
5,FN69193066LKTY25N,soc perf 0,DMM PPVAR_AWAKE_BUCK5,mV,,,05,12,05,39,05,583093,Pass,575.032941,
5,FN69193066LKTY25N,soc perf 0,DMM PPVAR_AWAKE_BUCK6,mV,,,05,12,05,39,05,599090,Pass,762.396277,
5,FN69193066LKTY25N,soc perf 0,DMM PPVAR_SLEEP1_BUCK7,mV,,,05,12,05,39,05,612122,Pass,608.521462,
5,FN69193066LKTY25N,soc perf 0,CALC buck4_volt_target_perf0_delta,mV,-15.5,15.5,05,12,05,39,05,630189,Pass,-5.251458,
5,FN69193066LKTY25N,soc perf 0,CALC buck5_volt_target_perf0_delta,mV,-13,13,05,12,05,39,05,671010,Pass,-2.967059,
5,FN69193066LKTY25N,soc perf 0,CALC buck6_volt_target_perf0_delta,mV,-14.5,14.5,05,12,05,39,05,717001,Pass,-3.603723,
5,FN69193066LKTY25N,soc perf 0,CALC buck7_volt_target_perf0_delta,mV,-19,19,05,12,05,39,05,834810,Pass,-4.478538,
5,FN69193066LKTY25N,soc perf 0,DIAGS_event 0,,,,05,12,05,39,05,893324,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 0,SYSTEM_CURRENT 50|X1454,mA,23,28,05,12,05,39,05,943290,Pass,25.148785,
5,FN69193066LKTY25N,soc perf 0,DIAGS_event 1,,,,05,12,05,39,05,966476,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 1,DIAGS_soc 0,,,,05,12,05,39,06,866,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 1,DIAGS_soc 1,,,,05,12,05,39,06,56877,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 1,DIAGS_soc 2,,,,05,12,05,39,06,104004,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 1,DIAGS_soc 3,,,,05,12,05,39,06,120699,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 1,PARSE cpu_state_perf1,,,,05,12,05,39,06,141682,Pass,1,
5,FN69193066LKTY25N,soc perf 1,PARSE cpu_core_perf1,,,,05,12,05,39,06,163936,Pass,eCore,
5,FN69193066LKTY25N,soc perf 1,PARSE cpu_freq_perf1,MHz,,,05,12,05,39,06,181730,Pass,816,
5,FN69193066LKTY25N,soc perf 1,PARSE soc_state_perf1,,,,05,12,05,39,06,196201,Pass,1,
5,FN69193066LKTY25N,soc perf 1,PARSE ddr_freq_perf1,MHz,,,05,12,05,39,06,209577,Pass,600,
5,FN69193066LKTY25N,soc perf 1,PARSE dcs_state_perf1,,,,05,12,05,39,06,223566,Pass,1,
5,FN69193066LKTY25N,soc perf 1,PARSE dvmr_margin_perf1,mV,,,05,12,05,39,06,245855,Pass,0,
5,FN69193066LKTY25N,soc perf 1,PARSE buck4_volt_target_perf1,mV,-5,848,05,12,05,39,06,260484,Pass,719,
5,FN69193066LKTY25N,soc perf 1,PARSE buck5_volt_target_perf1,mV,-5,1023,05,12,05,39,06,275692,Pass,663,
5,FN69193066LKTY25N,soc perf 1,PARSE buck6_volt_target_perf1,mV,-5,955,05,12,05,39,06,303171,Pass,788,
5,FN69193066LKTY25N,soc perf 1,PARSE buck7_volt_target_perf1,mV,-5,758,05,12,05,39,06,328572,Pass,656,
5,FN69193066LKTY25N,soc perf 1,CALC buck7_volt_target_perf1,mV,,,05,12,05,39,06,354821,Pass,656,
5,FN69193066LKTY25N,soc perf 1,DMM PPVAR_SLEEP1_BUCK4,mV,,,05,12,05,39,06,394857,Pass,712.548557,
5,FN69193066LKTY25N,soc perf 1,DMM PPVAR_AWAKE_BUCK5,mV,,,05,12,05,39,06,444563,Pass,658.508067,
5,FN69193066LKTY25N,soc perf 1,DMM PPVAR_AWAKE_BUCK6,mV,,,05,12,05,39,06,463686,Pass,783.872158,
5,FN69193066LKTY25N,soc perf 1,DMM PPVAR_SLEEP1_BUCK7,mV,,,05,12,05,39,06,477910,Pass,651.727747,
5,FN69193066LKTY25N,soc perf 1,CALC buck4_volt_target_perf1_delta,mV,-15.5,15.5,05,12,05,39,06,491029,Pass,-6.451443,
5,FN69193066LKTY25N,soc perf 1,CALC buck5_volt_target_perf1_delta,mV,-13,13,05,12,05,39,06,508812,Pass,-4.491933,
5,FN69193066LKTY25N,soc perf 1,CALC buck6_volt_target_perf1_delta,mV,-14.5,14.5,05,12,05,39,06,521148,Pass,-4.127842,
5,FN69193066LKTY25N,soc perf 1,CALC buck7_volt_target_perf1_delta,mV,-19,19,05,12,05,39,06,529011,Pass,-4.272253,
5,FN69193066LKTY25N,soc perf 1,DIAGS_event 0,,,,05,12,05,39,06,623644,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 1,SYSTEM_CURRENT 50|X1454,mA,34,43.5,05,12,05,39,06,695205,Pass,37.44697,
5,FN69193066LKTY25N,soc perf 1,DIAGS_event 1,,,,05,12,05,39,06,723302,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 2,DIAGS_soc 0,,,,05,12,05,39,06,803428,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 2,DIAGS_soc 1,,,,05,12,05,39,06,855228,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 2,DIAGS_soc 2,,,,05,12,05,39,06,880881,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 2,DIAGS_soc 3,,,,05,12,05,39,06,897145,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 2,PARSE cpu_state_perf2,,,,05,12,05,39,06,913946,Pass,2,
5,FN69193066LKTY25N,soc perf 2,PARSE cpu_core_perf2,,,,05,12,05,39,06,933964,Pass,eCore,
5,FN69193066LKTY25N,soc perf 2,PARSE cpu_freq_perf2,MHz,,,05,12,05,39,06,962341,Pass,1152,
5,FN69193066LKTY25N,soc perf 2,PARSE soc_state_perf2,,,,05,12,05,39,06,974249,Pass,2,
5,FN69193066LKTY25N,soc perf 2,PARSE ddr_freq_perf2,MHz,,,05,12,05,39,06,990822,Pass,733,
5,FN69193066LKTY25N,soc perf 2,PARSE dcs_state_perf2,,,,05,12,05,39,07,19251,Pass,2,
5,FN69193066LKTY25N,soc perf 2,PARSE dvmr_margin_perf2,mV,,,05,12,05,39,07,56078,Pass,0,
5,FN69193066LKTY25N,soc perf 2,PARSE buck4_volt_target_perf2,mV,-5,848,05,12,05,39,07,73222,Pass,763,
5,FN69193066LKTY25N,soc perf 2,PARSE buck5_volt_target_perf2,mV,-5,1023,05,12,05,39,07,90501,Pass,744,
5,FN69193066LKTY25N,soc perf 2,PARSE buck6_volt_target_perf2,mV,-5,955,05,12,05,39,07,108790,Pass,800,
5,FN69193066LKTY25N,soc perf 2,PARSE buck7_volt_target_perf2,mV,-5,758,05,12,05,39,07,129424,Pass,678,
5,FN69193066LKTY25N,soc perf 2,CALC buck7_volt_target_perf2,mV,,,05,12,05,39,07,144916,Pass,678,
5,FN69193066LKTY25N,soc perf 2,DMM PPVAR_SLEEP1_BUCK4,mV,,,05,12,05,39,07,159864,Pass,756.032612,
5,FN69193066LKTY25N,soc perf 2,DMM PPVAR_AWAKE_BUCK5,mV,,,05,12,05,39,07,170316,Pass,739.830776,
5,FN69193066LKTY25N,soc perf 2,DMM PPVAR_AWAKE_BUCK6,mV,,,05,12,05,39,07,286753,Pass,796.066005,
5,FN69193066LKTY25N,soc perf 2,DMM PPVAR_SLEEP1_BUCK7,mV,,,05,12,05,39,07,450222,Pass,673.554118,
5,FN69193066LKTY25N,soc perf 2,CALC buck4_volt_target_perf2_delta,mV,-15.5,15.5,05,12,05,39,07,475358,Pass,-6.967388,
5,FN69193066LKTY25N,soc perf 2,CALC buck5_volt_target_perf2_delta,mV,-13,13,05,12,05,39,07,485795,Pass,-4.169224,
5,FN69193066LKTY25N,soc perf 2,CALC buck6_volt_target_perf2_delta,mV,-14.5,14.5,05,12,05,39,07,493044,Pass,-3.933995,
5,FN69193066LKTY25N,soc perf 2,CALC buck7_volt_target_perf2_delta,mV,-19,19,05,12,05,39,07,502132,Pass,-4.445882,
5,FN69193066LKTY25N,soc perf 2,DIAGS_event 0,,,,05,12,05,39,07,527520,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 2,SYSTEM_CURRENT 50|X1454,mA,45.5,57,05,12,05,39,07,572807,Pass,50.381714,
5,FN69193066LKTY25N,soc perf 2,DIAGS_event 1,,,,05,12,05,39,07,590506,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 3,DIAGS_soc 0,,,,05,12,05,39,07,601777,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 3,DIAGS_soc 1,,,,05,12,05,39,07,662888,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 3,PARSE cpu_state_perf3,,,,05,12,05,39,07,704689,Pass,3,
5,FN69193066LKTY25N,soc perf 3,PARSE cpu_core_perf3,,,,05,12,05,39,07,726839,Pass,eCore,
5,FN69193066LKTY25N,soc perf 3,PARSE cpu_freq_perf3,MHz,,,05,12,05,39,07,777042,Pass,1488,
5,FN69193066LKTY25N,soc perf 3,PARSE soc_state_perf3,,,,05,12,05,39,07,829494,Pass,2,
5,FN69193066LKTY25N,soc perf 3,PARSE ddr_freq_perf3,MHz,,,05,12,05,39,07,858370,Pass,733,
5,FN69193066LKTY25N,soc perf 3,PARSE dcs_state_perf3,,,,05,12,05,39,07,880181,Pass,2,
5,FN69193066LKTY25N,soc perf 3,PARSE dvmr_margin_perf3,mV,,,05,12,05,39,07,915348,Pass,0,
5,FN69193066LKTY25N,soc perf 3,PARSE buck4_volt_target_perf3,mV,-5,848,05,12,05,39,07,932644,Pass,763,
5,FN69193066LKTY25N,soc perf 3,PARSE buck5_volt_target_perf3,mV,-5,1023,05,12,05,39,07,947817,Pass,866,
5,FN69193066LKTY25N,soc perf 3,PARSE buck6_volt_target_perf3,mV,-5,955,05,12,05,39,07,963314,Pass,950,
5,FN69193066LKTY25N,soc perf 3,PARSE buck7_volt_target_perf3,mV,-5,758,05,12,05,39,07,982891,Pass,678,
5,FN69193066LKTY25N,soc perf 3,CALC buck7_volt_target_perf3,mV,,,05,12,05,39,08,2076,Pass,678,
5,FN69193066LKTY25N,soc perf 3,DMM PPVAR_SLEEP1_BUCK4,mV,,,05,12,05,39,08,15016,Pass,756.157787,
5,FN69193066LKTY25N,soc perf 3,DMM PPVAR_AWAKE_BUCK5,mV,,,05,12,05,39,08,30863,Pass,861.672678,
5,FN69193066LKTY25N,soc perf 3,DMM PPVAR_AWAKE_BUCK6,mV,,,05,12,05,39,08,204601,Pass,945.661618,
5,FN69193066LKTY25N,soc perf 3,DMM PPVAR_SLEEP1_BUCK7,mV,,,05,12,05,39,08,357596,Pass,673.617898,
5,FN69193066LKTY25N,soc perf 3,CALC buck4_volt_target_perf3_delta,mV,-15.5,15.5,05,12,05,39,08,385337,Pass,-6.842213,
5,FN69193066LKTY25N,soc perf 3,CALC buck5_volt_target_perf3_delta,mV,-13,13,05,12,05,39,08,397228,Pass,-4.327322,
5,FN69193066LKTY25N,soc perf 3,CALC buck6_volt_target_perf3_delta,mV,-14.5,14.5,05,12,05,39,08,410320,Pass,-4.338382,
5,FN69193066LKTY25N,soc perf 3,CALC buck7_volt_target_perf3_delta,mV,-19,19,05,12,05,39,08,425348,Pass,-4.382102,
5,FN69193066LKTY25N,soc perf 3,DIAGS_event 0,,,,05,12,05,39,08,442292,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 3,SYSTEM_CURRENT 50|X1454,mA,65.5,85,05,12,05,39,08,487140,Pass,71.306902,
5,FN69193066LKTY25N,soc perf 3,DIAGS_event 1,,,,05,12,05,39,08,502096,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 4,DIAGS_soc 0,,,,05,12,05,39,08,517842,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 4,DIAGS_soc 1,,,,05,12,05,39,08,571761,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 4,PARSE cpu_state_perf4,,,,05,12,05,39,08,605066,Pass,4,
5,FN69193066LKTY25N,soc perf 4,PARSE cpu_core_perf4,,,,05,12,05,39,08,630410,Pass,eCore,
5,FN69193066LKTY25N,soc perf 4,PARSE cpu_freq_perf4,MHz,,,05,12,05,39,08,648458,Pass,1584,
5,FN69193066LKTY25N,soc perf 4,PARSE soc_state_perf4,,,,05,12,05,39,08,662243,Pass,2,
5,FN69193066LKTY25N,soc perf 4,PARSE ddr_freq_perf4,MHz,,,05,12,05,39,08,674336,Pass,733,
5,FN69193066LKTY25N,soc perf 4,PARSE dcs_state_perf4,,,,05,12,05,39,08,691956,Pass,2,
5,FN69193066LKTY25N,soc perf 4,PARSE dvmr_margin_perf4,mV,,,05,12,05,39,08,701235,Pass,0,
5,FN69193066LKTY25N,soc perf 4,PARSE buck4_volt_target_perf4,mV,-5,848,05,12,05,39,08,709718,Pass,763,
5,FN69193066LKTY25N,soc perf 4,PARSE buck5_volt_target_perf4,mV,-5,1023,05,12,05,39,08,720827,Pass,863,
5,FN69193066LKTY25N,soc perf 4,PARSE buck6_volt_target_perf4,mV,-5,955,05,12,05,39,08,734734,Pass,950,
5,FN69193066LKTY25N,soc perf 4,PARSE buck7_volt_target_perf4,mV,-5,758,05,12,05,39,08,751884,Pass,678,
5,FN69193066LKTY25N,soc perf 4,CALC buck7_volt_target_perf4,mV,,,05,12,05,39,08,766003,Pass,678,
5,FN69193066LKTY25N,soc perf 4,DMM PPVAR_SLEEP1_BUCK4,mV,,,05,12,05,39,08,778096,Pass,756.152422,
5,FN69193066LKTY25N,soc perf 4,DMM PPVAR_AWAKE_BUCK5,mV,,,05,12,05,39,08,895444,Pass,858.59933,
5,FN69193066LKTY25N,soc perf 4,DMM PPVAR_AWAKE_BUCK6,mV,,,05,12,05,39,09,47674,Pass,945.610952,
5,FN69193066LKTY25N,soc perf 4,DMM PPVAR_SLEEP1_BUCK7,mV,,,05,12,05,39,09,222126,Pass,673.611341,
5,FN69193066LKTY25N,soc perf 4,CALC buck4_volt_target_perf4_delta,mV,-15.5,15.5,05,12,05,39,09,242482,Pass,-6.847578,
5,FN69193066LKTY25N,soc perf 4,CALC buck5_volt_target_perf4_delta,mV,-13,13,05,12,05,39,09,254708,Pass,-4.40067,
5,FN69193066LKTY25N,soc perf 4,CALC buck6_volt_target_perf4_delta,mV,-14.5,14.5,05,12,05,39,09,261496,Pass,-4.389048,
5,FN69193066LKTY25N,soc perf 4,CALC buck7_volt_target_perf4_delta,mV,-19,19,05,12,05,39,09,267407,Pass,-4.388659,
5,FN69193066LKTY25N,soc perf 4,DIAGS_event 0,,,,05,12,05,39,09,312185,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf 4,SYSTEM_CURRENT 50|X1454,mA,68.5,90,05,12,05,39,09,357610,Pass,73.923091,
5,FN69193066LKTY25N,soc perf 4,DIAGS_event 1,,,,05,12,05,39,09,374522,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf default,DIAGS_soc 0,,,,05,12,05,39,09,391269,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf default,DIAGS_soc 1,,,,05,12,05,39,09,401578,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf default,DIAGS_soc 2,,,,05,12,05,39,09,418319,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf default,DIAGS_soc 3,,,,05,12,05,39,09,477849,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf default,PARSE cpu_state,,,,05,12,05,39,09,515332,Pass,2,
5,FN69193066LKTY25N,soc perf default,PARSE cpu_core,,,,05,12,05,39,09,539620,Pass,eCore,
5,FN69193066LKTY25N,soc perf default,PARSE cpu_freq,MHz,,,05,12,05,39,09,561204,Pass,1152,
5,FN69193066LKTY25N,soc perf default,PARSE soc_state,,,,05,12,05,39,09,600038,Pass,2,
5,FN69193066LKTY25N,soc perf default,PARSE ddr_freq,MHz,,,05,12,05,39,09,622250,Pass,300,
5,FN69193066LKTY25N,soc perf default,PARSE dcs_state,,,,05,12,05,39,09,635555,Pass,0,
5,FN69193066LKTY25N,soc perf default,PARSE dvmr_margin,mV,,,05,12,05,39,09,651811,Pass,0,
5,FN69193066LKTY25N,soc perf default,PARSE buck4_volt_target,mV,,,05,12,05,39,09,693901,Pass,631,
5,FN69193066LKTY25N,soc perf default,PARSE buck5_volt_target,mV,,,05,12,05,39,09,715104,Pass,744,
5,FN69193066LKTY25N,soc perf default,PARSE buck6_volt_target,mV,,,05,12,05,39,09,730852,Pass,800,
5,FN69193066LKTY25N,soc perf default,PARSE buck7_volt_target,mV,,,05,12,05,39,09,744618,Pass,678,
5,FN69193066LKTY25N,soc perf default,DMM PPVAR_SLEEP1_BUCK4,mV,,,05,12,05,39,09,775531,Pass,625.745561,
5,FN69193066LKTY25N,soc perf default,DMM PPVAR_AWAKE_BUCK5,mV,,,05,12,05,39,09,821032,Pass,739.83018,
5,FN69193066LKTY25N,soc perf default,DMM PPVAR_AWAKE_BUCK6,mV,,,05,12,05,39,10,4595,Pass,796.072561,
5,FN69193066LKTY25N,soc perf default,DMM PPVAR_SLEEP1_BUCK7,mV,,,05,12,05,39,10,163634,Pass,673.56604,
5,FN69193066LKTY25N,soc perf default,CALC buck4_volt_target_default_delta,mV,-15.5,15.5,05,12,05,39,10,170508,Pass,-5.254439,
5,FN69193066LKTY25N,soc perf default,CALC buck5_volt_target_default_delta,mV,-13,13,05,12,05,39,10,191354,Pass,-4.16982,
5,FN69193066LKTY25N,soc perf default,CALC buck6_volt_target_default_delta,mV,-14.5,14.5,05,12,05,39,10,199780,Pass,-3.927439,
5,FN69193066LKTY25N,soc perf default,CALC buck7_volt_target_default_delta,mV,-19,19,05,12,05,39,10,204262,Pass,-4.43396,
5,FN69193066LKTY25N,soc perf default,DIAGS_event 0,,,,05,12,05,39,10,273549,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf default,SYSTEM_CURRENT 50|X1454,mA,45,56,05,12,05,39,10,309317,Pass,49.447693,
5,FN69193066LKTY25N,soc perf default,DIAGS_event 1,,,,05,12,05,39,10,328186,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf ldo0,DIAGS_pmurw,,,,05,12,05,39,10,369865,Pass,--PASS--,
5,FN69193066LKTY25N,soc perf ldo0,PARSE pmu_ldo0_vsel,,,,05,12,05,39,10,378875,Pass,0x66 ,
5,FN69193066LKTY25N,soc perf ldo0,CALC ldo0_target,mV,,,05,12,05,39,10,388540,Pass,618.75,
5,FN69193066LKTY25N,soc perf ldo0,DMM PP0V6_SLEEP2_LDO0,mV,-5,692,05,12,05,39,10,515943,Pass,616.232251,
